NAME,B19013_001E,B01003_001E,zip code tabulation area
ZCTA5 27576,62044,20104,27576
ZCTA5 27577,56237,26946,27577
ZCTA5 27581,68235,3941,27581
ZCTA5 27582,48958,307,27582
ZCTA5 27583,76659,6633,27583
ZCTA5 27584,2499,192,27584
ZCTA5 27587,125607,81902,27587
ZCTA5 27589,43878,6763,27589
ZCTA5 27591,76710,26745,27591
ZCTA5 27592,94564,20239,27592
ZCTA5 27593,-666666666,0,27593
ZCTA5 27594,-666666666,75,27594
ZCTA5 27596,90189,19574,27596
ZCTA5 27597,81862,29003,27597
ZCTA5 27599,-666666666,0,27599
ZCTA5 27601,70433,9702,27601
ZCTA5 27603,87939,53835,27603
ZCTA5 27604,72793,44094,27604
ZCTA5 27605,63267,6121,27605
ZCTA5 27606,75640,45728,27606
ZCTA5 27607,95216,26062,27607
ZCTA5 27608,155433,12522,27608
ZCTA5 27609,81538,35548,27609
ZCTA5 27610,66245,80173,27610
ZCTA5 27612,95565,40475,27612
ZCTA5 27613,119362,44357,27613
ZCTA5 27614,122258,33021,27614
ZCTA5 27615,107051,45722,27615
ZCTA5 27616,81534,61161,27616
ZCTA5 27617,109991,20012,27617
ZCTA5 27695,-666666666,1922,27695
ZCTA5 27697,-666666666,0,27697
ZCTA5 27701,66852,24881,27701
ZCTA5 27703,86953,62994,27703
ZCTA5 27704,62435,41346,27704
ZCTA5 27705,71153,48412,27705
ZCTA5 27707,72432,50865,27707
ZCTA5 27708,-666666666,3185,27708
ZCTA5 27709,-666666666,0,27709
ZCTA5 27712,91190,23541,27712
ZCTA5 27713,96900,58409,27713
ZCTA5 27801,41696,19489,27801
ZCTA5 27803,59647,19851,27803
ZCTA5 27804,58837,29992,27804
ZCTA5 27805,52040,3187,27805
ZCTA5 27806,44306,2199,27806
ZCTA5 27807,67563,5951,27807
ZCTA5 27808,86644,1976,27808
ZCTA5 27809,71512,3917,27809
ZCTA5 27810,47171,3637,27810
ZCTA5 27812,51265,2059,27812
ZCTA5 27813,47337,714,27813
ZCTA5 27814,76857,1746,27814
ZCTA5 27815,-666666666,0,27815
ZCTA5 27816,31806,2964,27816
ZCTA5 27817,69902,7764,27817
ZCTA5 27818,55185,1158,27818
ZCTA5 27819,38955,562,27819
ZCTA5 27820,53625,2161,27820
ZCTA5 27821,91458,37,27821
ZCTA5 27822,61189,7745,27822
ZCTA5 27823,33549,6498,27823
ZCTA5 27824,45255,1093,27824
ZCTA5 27825,43194,102,27825
ZCTA5 27826,42885,1039,27826
ZCTA5 27827,93542,119,27827
ZCTA5 27828,53523,8155,27828
ZCTA5 27829,58385,1525,27829
ZCTA5 27830,51115,3992,27830
ZCTA5 27831,34262,2640,27831
ZCTA5 27832,47096,2525,27832
ZCTA5 27834,48081,55073,27834
ZCTA5 27837,77768,6537,27837
ZCTA5 27839,51818,3595,27839
ZCTA5 27840,24596,254,27840
ZCTA5 27841,21058,49,27841
ZCTA5 27842,87500,1439,27842
ZCTA5 27843,56726,976,27843
ZCTA5 27844,38058,3361,27844
ZCTA5 27845,49021,2339,27845
ZCTA5 27846,44511,2689,27846
ZCTA5 27847,32986,1026,27847
ZCTA5 27849,45855,1221,27849
ZCTA5 27850,65651,6817,27850
ZCTA5 27851,61556,5366,27851
ZCTA5 27852,58864,2415,27852
ZCTA5 27853,49423,589,27853
ZCTA5 27855,47500,5635,27855
ZCTA5 27856,66147,17001,27856
ZCTA5 27857,60158,1211,27857
ZCTA5 27858,60915,56258,27858
ZCTA5 27860,58750,1349,27860
ZCTA5 27861,21719,134,27861
ZCTA5 27862,70691,709,27862
ZCTA5 27863,78063,13401,27863
ZCTA5 27864,54764,4283,27864
ZCTA5 27865,74315,2362,27865
ZCTA5 27866,86429,390,27866
ZCTA5 27869,41819,1760,27869
ZCTA5 27870,48994,24778,27870
ZCTA5 27871,55067,3559,27871
ZCTA5 27872,38375,347,27872
ZCTA5 27873,22500,212,27873
ZCTA5 27874,37500,3677,27874
ZCTA5 27875,19796,331,27875
ZCTA5 27876,48696,1181,27876
ZCTA5 27877,-666666666,10,27877
ZCTA5 27878,37801,1099,27878
ZCTA5 27879,36875,259,27879
ZCTA5 27880,76903,3976,27880
ZCTA5 27881,-666666666,29,27881
ZCTA5 27882,55972,8629,27882
ZCTA5 27883,56380,4447,27883
ZCTA5 27884,62017,1608,27884
ZCTA5 27885,58448,949,27885
ZCTA5 27886,51180,18560,27886
ZCTA5 27888,42734,1904,27888
ZCTA5 27889,52694,24568,27889
ZCTA5 27890,31544,2350,27890
ZCTA5 27891,65806,4484,27891
ZCTA5 27892,46892,13387,27892
ZCTA5 27893,40180,38626,27893
ZCTA5 27896,67893,18808,27896
ZCTA5 27897,50863,1397,27897
ZCTA5 27909,64039,40878,27909
ZCTA5 27910,43950,10427,27910
ZCTA5 27915,-666666666,364,27915
ZCTA5 27916,76341,1210,27916
ZCTA5 27917,-666666666,759,27917
ZCTA5 27919,59070,797,27919
ZCTA5 27920,67054,1451,27920
ZCTA5 27921,80727,4903,27921
ZCTA5 27922,36719,727,27922
ZCTA5 27923,68750,479,27923
ZCTA5 27924,57365,2183,27924
ZCTA5 27925,41607,3206,27925
ZCTA5 27926,57941,1881,27926
ZCTA5 27927,104808,1129,27927
ZCTA5 27928,61231,1720,27928
ZCTA5 27929,122558,3331,27929
ZCTA5 27932,54962,12784,27932
ZCTA5 27935,83088,1386,27935
ZCTA5 27936,43162,613,27936
ZCTA5 27937,66250,3122,27937
ZCTA5 27938,49757,1863,27938
ZCTA5 27939,63188,2422,27939
ZCTA5 27941,32188,448,27941
ZCTA5 27942,42778,645,27942
ZCTA5 27943,48980,381,27943
ZCTA5 27944,61911,11255,27944
ZCTA5 27946,74485,1027,27946
ZCTA5 27947,94145,990,27947
ZCTA5 27948,85319,12628,27948
ZCTA5 27949,109443,8094,27949
ZCTA5 27950,83125,1786,27950
ZCTA5 27953,27489,1056,27953
ZCTA5 27954,78291,7080,27954
ZCTA5 27956,93594,201,27956
ZCTA5 27957,37279,1017,27957
ZCTA5 27958,109634,13625,27958
ZCTA5 27959,87619,3172,27959
ZCTA5 27960,-666666666,709,27960
ZCTA5 27962,42342,7015,27962
ZCTA5 27964,70380,510,27964
ZCTA5 27965,61864,433,27965
ZCTA5 27966,84338,1516,27966
ZCTA5 27967,24617,389,27967
ZCTA5 27968,34066,306,27968
ZCTA5 27969,-666666666,177,27969
ZCTA5 27970,30556,2769,27970
ZCTA5 27972,64405,228,27972
ZCTA5 27973,85086,1422,27973
ZCTA5 27974,78396,906,27974
ZCTA5 27976,96835,4237,27976
ZCTA5 27978,49625,221,27978
ZCTA5 27979,54293,1060,27979
ZCTA5 27980,73316,1719,27980
ZCTA5 27981,73542,1802,27981
ZCTA5 27982,-666666666,138,27982
ZCTA5 27983,44228,8642,27983
ZCTA5 27985,60114,326,27985
ZCTA5 27986,48235,1581,27986
ZCTA5 28001,55610,26187,28001
ZCTA5 28006,50117,1311,28006
ZCTA5 28007,52422,800,28007
ZCTA5 28009,43068,1343,28009
ZCTA5 28012,81057,26519,28012
ZCTA5 28016,52058,12882,28016
ZCTA5 28017,-666666666,465,28017
ZCTA5 28018,54432,5298,28018
ZCTA5 28019,-666666666,0,28019
ZCTA5 28020,61750,2344,28020
ZCTA5 28021,57652,13668,28021
ZCTA5 28023,62064,15255,28023
ZCTA5 28024,-666666666,31,28024
ZCTA5 28025,79271,57510,28025
ZCTA5 28027,89101,79429,28027
ZCTA5 28031,115746,31021,28031
ZCTA5 28032,74085,3222,28032
ZCTA5 28033,68643,3100,28033
ZCTA5 28034,59969,19470,28034
ZCTA5 28036,144920,21824,28036
ZCTA5 28037,109779,27128,28037
ZCTA5 28039,-666666666,12,28039
ZCTA5 28040,57989,7047,28040
ZCTA5 28041,-666666666,4,28041
ZCTA5 28042,-666666666,306,28042
ZCTA5 28043,41746,20896,28043
ZCTA5 28052,46015,36896,28052
ZCTA5 28054,59524,39493,28054
ZCTA5 28056,90422,35963,28056
ZCTA5 28071,82286,3056,28071
ZCTA5 28072,56814,591,28072
ZCTA5 28073,55466,6246,28073
ZCTA5 28074,-666666666,12,28074
ZCTA5 28075,140739,21562,28075
ZCTA5 28076,-666666666,273,28076
ZCTA5 28077,30882,297,28077
ZCTA5 28078,120503,69907,28078
ZCTA5 28079,97602,40820,28079
ZCTA5 28080,76054,8075,28080
ZCTA5 28081,69167,29071,28081
ZCTA5 28083,60563,28474,28083
ZCTA5 28086,56079,28921,28086
ZCTA5 28088,56958,2819,28088
ZCTA5 28089,76250,141,28089
ZCTA5 28090,52224,7422,28090
ZCTA5 28091,54333,1990,28091
ZCTA5 28092,62625,40224,28092
ZCTA5 28097,77600,7976,28097
ZCTA5 28098,51879,3746,28098
ZCTA5 28101,124063,1027,28101
ZCTA5 28102,-666666666,124,28102
ZCTA5 28103,75000,11058,28103
ZCTA5 28104,129775,36232,28104
ZCTA5 28105,104242,45922,28105
ZCTA5 28107,96632,9638,28107
ZCTA5 28108,-666666666,31,28108
ZCTA5 28109,28771,620,28109
ZCTA5 28110,81221,55807,28110
ZCTA5 28112,74853,27651,28112
ZCTA5 28114,60439,7568,28114
ZCTA5 28115,86724,42862,28115
ZCTA5 28117,109310,48170,28117
ZCTA5 28119,38444,2454,28119
ZCTA5 28120,74809,24363,28120
ZCTA5 28124,76600,6169,28124
ZCTA5 28125,83894,2769,28125
ZCTA5 28127,78382,7684,28127
ZCTA5 28128,59941,7610,28128
ZCTA5 28129,73712,5556,28129
ZCTA5 28133,55675,2027,28133
ZCTA5 28134,82947,13121,28134
ZCTA5 28135,65313,5087,28135
ZCTA5 28136,78125,92,28136
ZCTA5 28137,71875,2618,28137
ZCTA5 28138,64032,9795,28138
ZCTA5 28139,52148,18887,28139
ZCTA5 28144,51432,27238,28144
ZCTA5 28146,67053,31757,28146
ZCTA5 28147,59770,25189,28147
ZCTA5 28150,53027,26447,28150
ZCTA5 28152,55926,27031,28152
ZCTA5 28159,63396,3181,28159
ZCTA5 28160,38625,3825,28160
ZCTA5 28163,75483,6158,28163
ZCTA5 28164,82661,15991,28164
ZCTA5 28166,85107,11009,28166
ZCTA5 28167,42419,2217,28167
ZCTA5 28168,63396,10436,28168
ZCTA5 28169,-666666666,117,28169
ZCTA5 28170,36139,9595,28170
ZCTA5 28173,146196,63503,28173
ZCTA5 28174,71115,9439,28174
ZCTA5 28202,101711,16855,28202
ZCTA5 28203,103860,18324,28203
ZCTA5 28204,89207,9744,28204
ZCTA5 28205,72479,51297,28205
ZCTA5 28206,51456,14726,28206
ZCTA5 28207,212348,9709,28207
ZCTA5 28208,51339,38948,28208
ZCTA5 28209,97762,23945,28209
ZCTA5 28210,94145,47537,28210
ZCTA5 28211,130221,32637,28211
ZCTA5 28212,51530,42628,28212
ZCTA5 28213,55612,45676,28213
ZCTA5 28214,83618,42197,28214
ZCTA5 28215,66065,65789,28215
ZCTA5 28216,64977,54052,28216
ZCTA5 28217,60397,31909,28217
ZCTA5 28223,-666666666,4248,28223
ZCTA5 28226,113203,38985,28226
ZCTA5 28227,75322,60162,28227
ZCTA5 28244,-666666666,0,28244
ZCTA5 28262,66757,45884,28262
ZCTA5 28269,81063,80396,28269
ZCTA5 28270,128660,32913,28270
ZCTA5 28273,84739,49141,28273
ZCTA5 28274,-666666666,687,28274
ZCTA5 28277,122223,72375,28277
ZCTA5 28278,121366,36438,28278
ZCTA5 28280,-666666666,0,28280
ZCTA5 28282,-666666666,0,28282
ZCTA5 28301,36955,16221,28301
ZCTA5 28303,53261,30220,28303
ZCTA5 28304,57867,36634,28304
ZCTA5 28305,70612,5993,28305
ZCTA5 28306,63175,44098,28306
ZCTA5 28307,51264,14352,28307
ZCTA5 28308,-666666666,375,28308
ZCTA5 28310,-666666666,9998,28310
ZCTA5 28311,60033,35927,28311
ZCTA5 28312,66441,19889,28312
ZCTA5 28314,60036,56200,28314
ZCTA5 28315,73079,14143,28315
ZCTA5 28318,64984,4303,28318
ZCTA5 28320,56889,7990,28320
ZCTA5 28323,66538,4864,28323
ZCTA5 28325,43828,440,28325
ZCTA5 28326,77197,25981,28326
ZCTA5 28327,84850,18984,28327
ZCTA5 28328,48137,26314,28328
ZCTA5 28330,-666666666,464,28330
ZCTA5 28331,-666666666,71,28331
ZCTA5 28332,57727,786,28332
ZCTA5 28333,40821,10433,28333
ZCTA5 28334,54527,22393,28334
ZCTA5 28337,37224,8747,28337
ZCTA5 28338,58666,3320,28338
ZCTA5 28339,51803,6842,28339
ZCTA5 28340,38188,9756,28340
ZCTA5 28341,53611,3037,28341
ZCTA5 28342,80833,121,28342
ZCTA5 28343,35000,1795,28343
ZCTA5 28344,48729,4265,28344
ZCTA5 28345,38472,12224,28345
ZCTA5 28347,39414,1966,28347
ZCTA5 28348,65213,38921,28348
ZCTA5 28349,63903,3852,28349
ZCTA5 28350,-666666666,236,28350
ZCTA5 28351,46218,4792,28351
ZCTA5 28352,41635,24177,28352
ZCTA5 28355,-666666666,0,28355
ZCTA5 28356,63592,5747,28356
ZCTA5 28357,47188,2599,28357
ZCTA5 28358,46756,33745,28358
ZCTA5 28359,-666666666,947,28359
ZCTA5 28360,46560,12735,28360
ZCTA5 28362,33125,47,28362
ZCTA5 28363,44362,1001,28363
ZCTA5 28364,33889,13184,28364
ZCTA5 28365,52333,15008,28365
ZCTA5 28366,57803,4221,28366
ZCTA5 28367,63125,138,28367
ZCTA5 28368,76354,115,28368
ZCTA5 28369,42554,1781,28369
ZCTA5 28371,53781,6458,28371
ZCTA5 28372,31860,12286,28372
ZCTA5 28373,74375,2508,28373
ZCTA5 28374,106746,19501,28374
ZCTA5 28375,71705,177,28375
ZCTA5 28376,61793,43980,28376
ZCTA5 28377,34892,11188,28377
ZCTA5 28378,-666666666,22,28378
ZCTA5 28379,47156,24068,28379
ZCTA5 28382,73737,6659,28382
ZCTA5 28383,37373,6794,28383
ZCTA5 28384,48045,11166,28384
ZCTA5 28385,72500,2492,28385
ZCTA5 28386,30286,5246,28386
ZCTA5 28387,73587,15643,28387
ZCTA5 28390,58750,24158,28390
ZCTA5 28391,70227,5956,28391
ZCTA5 28392,72019,1564,28392
ZCTA5 28393,34494,1918,28393
ZCTA5 28394,87407,5091,28394
ZCTA5 28395,80833,2524,28395
ZCTA5 28396,56736,2384,28396
ZCTA5 28398,45167,6084,28398
ZCTA5 28399,45395,1552,28399
ZCTA5 28401,52159,21820,28401
ZCTA5 28403,50988,40292,28403
ZCTA5 28405,67809,35159,28405
ZCTA5 28409,108241,35013,28409
ZCTA5 28411,94200,37303,28411
ZCTA5 28412,67396,42452,28412
ZCTA5 28420,51324,2697,28420
ZCTA5 28421,56154,2130,28421
ZCTA5 28422,67883,8590,28422
ZCTA5 28423,45556,2477,28423
ZCTA5 28424,48289,85,28424
ZCTA5 28425,65163,10823,28425
ZCTA5 28428,87670,7034,28428
ZCTA5 28429,73259,9083,28429
ZCTA5 28430,66786,1678,28430
ZCTA5 28431,32244,6104,28431
ZCTA5 28432,83984,1398,28432
ZCTA5 28433,49922,4199,28433
ZCTA5 28434,43716,643,28434
ZCTA5 28435,41200,2012,28435
ZCTA5 28436,66250,2145,28436
ZCTA5 28438,55605,1706,28438
ZCTA5 28439,28875,1171,28439
ZCTA5 28441,42656,2913,28441
ZCTA5 28442,58141,1134,28442
ZCTA5 28443,89392,27203,28443
ZCTA5 28444,58051,2756,28444
ZCTA5 28445,89250,9784,28445
ZCTA5 28447,73273,1483,28447
ZCTA5 28448,51377,901,28448
ZCTA5 28449,106518,2017,28449
ZCTA5 28450,74917,2256,28450
ZCTA5 28451,77380,44262,28451
ZCTA5 28452,-666666666,752,28452
ZCTA5 28453,50451,3065,28453
ZCTA5 28454,68889,2851,28454
ZCTA5 28455,52805,2021,28455
ZCTA5 28456,48164,3565,28456
ZCTA5 28457,66860,11131,28457
ZCTA5 28458,37128,5768,28458
ZCTA5 28460,86180,13405,28460
ZCTA5 28461,79681,23186,28461
ZCTA5 28462,58545,12336,28462
ZCTA5 28463,38671,7023,28463
ZCTA5 28464,50250,2554,28464
ZCTA5 28465,83739,8689,28465
ZCTA5 28466,61906,8746,28466
ZCTA5 28467,72840,12923,28467
ZCTA5 28468,84934,4844,28468
ZCTA5 28469,87285,9364,28469
ZCTA5 28470,68043,10964,28470
ZCTA5 28472,48963,17833,28472
ZCTA5 28478,64830,4591,28478
ZCTA5 28479,77708,6971,28479
ZCTA5 28480,165682,2727,28480
ZCTA5 28501,33823,18112,28501
ZCTA5 28504,50650,20325,28504
ZCTA5 28508,38417,1742,28508
ZCTA5 28509,-666666666,0,28509
ZCTA5 28510,62917,1452,28510
ZCTA5 28511,56328,627,28511
ZCTA5 28512,80375,3452,28512
ZCTA5 28513,54534,9754,28513
ZCTA5 28515,31857,2759,28515
ZCTA5 28516,63257,11143,28516
ZCTA5 28518,54500,8065,28518
ZCTA5 28519,36012,534,28519
ZCTA5 28520,64875,143,28520
ZCTA5 28521,50437,1554,28521
ZCTA5 28523,45283,2710,28523
ZCTA5 28524,71083,290,28524
ZCTA5 28525,53750,2684,28525
ZCTA5 28526,48929,1849,28526
ZCTA5 28527,63375,1203,28527
ZCTA5 28528,71292,607,28528
ZCTA5 28529,67077,2074,28529
ZCTA5 28530,39233,7055,28530
ZCTA5 28531,58750,1080,28531
ZCTA5 28532,65772,19918,28532
ZCTA5 28533,-666666666,2741,28533
ZCTA5 28537,-666666666,6,28537
ZCTA5 28538,54773,2231,28538
ZCTA5 28539,61280,17900,28539
ZCTA5 28540,61462,50808,28540
ZCTA5 28542,112981,3559,28542
ZCTA5 28543,43680,6341,28543
ZCTA5 28544,49449,4260,28544
ZCTA5 28546,60552,48122,28546
ZCTA5 28547,67981,21266,28547
ZCTA5 28551,52449,13264,28551
ZCTA5 28552,60625,218,28552
ZCTA5 28553,85875,449,28553
ZCTA5 28554,70000,77,28554
ZCTA5 28555,71250,5893,28555
ZCTA5 28556,65804,923,28556
ZCTA5 28557,67753,15355,28557
ZCTA5 28560,62142,27981,28560
ZCTA5 28562,74620,38838,28562
ZCTA5 28570,69018,21435,28570
ZCTA5 28571,67961,2685,28571
ZCTA5 28572,57740,6080,28572
ZCTA5 28573,57188,1808,28573
ZCTA5 28574,66555,20631,28574
ZCTA5 28575,130625,171,28575
ZCTA5 28577,88250,338,28577
ZCTA5 28578,55966,4585,28578
ZCTA5 28579,100139,652,28579
ZCTA5 28580,46310,12048,28580
ZCTA5 28581,-666666666,132,28581
ZCTA5 28582,74867,1504,28582
ZCTA5 28584,81574,14668,28584
ZCTA5 28585,62330,3944,28585
ZCTA5 28586,46486,8094,28586
ZCTA5 28587,31250,204,28587
ZCTA5 28589,-666666666,34,28589
ZCTA5 28590,83318,26994,28590
ZCTA5 28594,89432,3915,28594
ZCTA5 28601,67839,52839,28601
ZCTA5 28602,56031,29273,28602
ZCTA5 28604,64052,7280,28604
ZCTA5 28605,74865,3471,28605
ZCTA5 28606,51009,1743,28606
ZCTA5 28607,44132,35504,28607
ZCTA5 28609,81756,6617,28609
ZCTA5 28610,62309,10920,28610
ZCTA5 28611,-666666666,270,28611
ZCTA5 28612,56007,11182,28612
ZCTA5 28613,55690,23486,28613
ZCTA5 28615,46888,1983,28615
ZCTA5 28616,107292,129,28616
ZCTA5 28617,56667,1469,28617
ZCTA5 28618,62667,2240,28618
ZCTA5 28619,40000,457,28619
ZCTA5 28621,54481,9977,28621
ZCTA5 28622,45169,2701,28622
ZCTA5 28623,45114,1927,28623
ZCTA5 28624,36345,1368,28624
ZCTA5 28625,64657,38213,28625
ZCTA5 28626,71186,3058,28626
ZCTA5 28627,42938,1273,28627
ZCTA5 28628,-666666666,50,28628
ZCTA5 28629,-666666666,46,28629
ZCTA5 28630,65713,20400,28630
ZCTA5 28631,28798,724,28631
ZCTA5 28634,70375,5056,28634
ZCTA5 28635,44540,3107,28635
ZCTA5 28636,67917,5129,28636
ZCTA5 28637,58190,1512,28637
ZCTA5 28638,58914,11629,28638
ZCTA5 28640,50946,4818,28640
ZCTA5 28641,-666666666,71,28641
ZCTA5 28642,45781,5591,28642
ZCTA5 28643,48464,4241,28643
ZCTA5 28644,33897,1123,28644
ZCTA5 28645,50529,46237,28645
ZCTA5 28646,73868,544,28646
ZCTA5 28649,43391,1581,28649
ZCTA5 28650,71784,13082,28650
ZCTA5 28651,57232,4629,28651
ZCTA5 28652,-666666666,157,28652
ZCTA5 28653,-666666666,25,28653
ZCTA5 28654,53486,3287,28654
ZCTA5 28655,53464,56201,28655
ZCTA5 28657,56371,8098,28657
ZCTA5 28658,67805,25681,28658
ZCTA5 28659,49578,21557,28659
ZCTA5 28660,74403,2813,28660
ZCTA5 28662,-666666666,0,28662
ZCTA5 28663,-666666666,474,28663
ZCTA5 28664,-666666666,41,28664
ZCTA5 28665,42347,2708,28665
ZCTA5 28666,-666666666,301,28666
ZCTA5 28667,-666666666,282,28667
ZCTA5 28668,-666666666,166,28668
ZCTA5 28669,51802,2828,28669
ZCTA5 28670,47266,2173,28670
ZCTA5 28671,70690,377,28671
ZCTA5 28672,-666666666,163,28672
ZCTA5 28673,99036,6339,28673
ZCTA5 28675,44137,6702,28675
ZCTA5 28676,57692,2863,28676
ZCTA5 28677,59081,37628,28677
ZCTA5 28678,70940,4701,28678
ZCTA5 28679,64833,2535,28679
ZCTA5 28681,61343,26117,28681
ZCTA5 28682,96949,1429,28682
ZCTA5 28683,46268,1381,28683
ZCTA5 28684,66123,1835,28684
ZCTA5 28685,45029,2345,28685
ZCTA5 28689,67643,2525,28689
ZCTA5 28690,67974,9294,28690
ZCTA5 28692,48750,4462,28692
ZCTA5 28693,55764,1250,28693
ZCTA5 28694,48135,7369,28694
ZCTA5 28697,55217,13412,28697
ZCTA5 28698,56506,2259,28698
ZCTA5 28701,92047,5515,28701
ZCTA5 28702,36995,471,28702
ZCTA5 28704,79088,23516,28704
ZCTA5 28705,54350,6733,28705
ZCTA5 28707,44813,580,28707
ZCTA5 28708,-666666666,333,28708
ZCTA5 28709,75441,2269,28709
ZCTA5 28710,-666666666,0,28710
ZCTA5 28711,69177,12579,28711
ZCTA5 28712,61560,19600,28712
ZCTA5 28713,56368,8441,28713
ZCTA5 28714,56551,16621,28714
ZCTA5 28715,70950,28770,28715
ZCTA5 28716,60008,16216,28716
ZCTA5 28717,73065,1511,28717
ZCTA5 28718,71074,631,28718
ZCTA5 28719,52221,6577,28719
ZCTA5 28720,-666666666,135,28720
ZCTA5 28721,67323,10561,28721
ZCTA5 28722,60774,5998,28722
ZCTA5 28723,43539,11427,28723
ZCTA5 28725,-666666666,78,28725
ZCTA5 28726,56638,4373,28726
ZCTA5 28729,81326,3386,28729
ZCTA5 28730,91544,7213,28730
ZCTA5 28731,65882,9075,28731
ZCTA5 28732,79451,18490,28732
ZCTA5 28733,147738,55,28733
ZCTA5 28734,50221,29158,28734
ZCTA5 28735,-666666666,206,28735
ZCTA5 28736,67483,1093,28736
ZCTA5 28739,70464,20656,28739
ZCTA5 28740,41912,1872,28740
ZCTA5 28741,68874,4266,28741
ZCTA5 28742,97292,3026,28742
ZCTA5 28743,47266,2374,28743
ZCTA5 28745,115081,555,28745
ZCTA5 28746,65703,2734,28746
ZCTA5 28747,60405,2216,28747
ZCTA5 28748,65269,12922,28748
ZCTA5 28749,-666666666,94,28749
ZCTA5 28751,66393,4370,28751
ZCTA5 28752,55036,30602,28752
ZCTA5 28753,56172,9778,28753
ZCTA5 28754,68750,9897,28754
ZCTA5 28755,-666666666,0,28755
ZCTA5 28756,54112,4468,28756
ZCTA5 28757,-666666666,474,28757
ZCTA5 28758,-666666666,43,28758
ZCTA5 28759,88984,7564,28759
ZCTA5 28761,68152,7884,28761
ZCTA5 28762,52269,6305,28762
ZCTA5 28763,64836,2525,28763
ZCTA5 28766,59844,1014,28766
ZCTA5 28768,72567,6836,28768
ZCTA5 28770,-666666666,0,28770
ZCTA5 28771,48570,7637,28771
ZCTA5 28772,76165,1355,28772
ZCTA5 28773,80625,3198,28773
ZCTA5 28774,119183,1437,28774
ZCTA5 28775,51497,795,28775
ZCTA5 28777,62399,10368,28777
ZCTA5 28778,72717,11933,28778
ZCTA5 28779,54407,17845,28779
ZCTA5 28781,50577,1058,28781
ZCTA5 28782,61731,6337,28782
ZCTA5 28783,49703,1915,28783
ZCTA5 28785,63750,8619,28785
ZCTA5 28786,56047,22153,28786
ZCTA5 28787,75051,22685,28787
ZCTA5 28788,78125,197,28788
ZCTA5 28789,46026,6347,28789
ZCTA5 28790,98115,3328,28790
ZCTA5 28791,78179,15361,28791
ZCTA5 28792,55066,36071,28792
ZCTA5 28801,51125,13580,28801
ZCTA5 28803,70638,34750,28803
ZCTA5 28804,79709,25141,28804
ZCTA5 28805,67104,20246,28805
ZCTA5 28806,59925,45644,28806
ZCTA5 28901,39299,5624,28901
ZCTA5 28902,65769,966,28902
ZCTA5 28904,53785,10614,28904
ZCTA5 28905,54310,3316,28905
ZCTA5 28906,52669,19712,28906
ZCTA5 28909,87604,356,28909
ZCTA5 29001,63804,2244,29001
ZCTA5 29003,51341,5616,29003
ZCTA5 29006,50797,8987,29006
ZCTA5 29009,62833,2396,29009
ZCTA5 29010,41513,11564,29010
ZCTA5 29014,77438,1229,29014
ZCTA5 29015,46490,1326,29015
ZCTA5 29016,100122,29193,29016
ZCTA5 29018,39694,3374,29018
ZCTA5 29020,59389,22868,29020
ZCTA5 29030,66813,1764,29030
ZCTA5 29031,64583,1747,29031
ZCTA5 29032,56447,4817,29032
ZCTA5 29033,57524,12971,29033
ZCTA5 29036,116438,26720,29036
ZCTA5 29037,39265,1050,29037
ZCTA5 29038,40872,2452,29038
ZCTA5 29039,72639,3008,29039
ZCTA5 29040,64623,8906,29040
ZCTA5 29042,42350,4761,29042
ZCTA5 29044,53709,4299,29044
ZCTA5 29045,80627,28896,29045
ZCTA5 29046,-666666666,36,29046
ZCTA5 29047,34964,3745,29047
ZCTA5 29048,42672,4680,29048
ZCTA5 29051,76964,450,29051
ZCTA5 29052,53571,2057,29052
ZCTA5 29053,54141,20818,29053
ZCTA5 29054,88904,10137,29054
ZCTA5 29055,43631,3858,29055
ZCTA5 29056,43301,2288,29056
ZCTA5 29058,71622,5790,29058
ZCTA5 29059,37993,5234,29059
ZCTA5 29061,58741,12875,29061
ZCTA5 29062,-666666666,9,29062
ZCTA5 29063,92147,38475,29063
ZCTA5 29065,46334,574,29065
ZCTA5 29067,45391,11498,29067
ZCTA5 29069,46250,5029,29069
ZCTA5 29070,64833,15528,29070
ZCTA5 29072,103415,68389,29072
ZCTA5 29073,72648,51471,29073
ZCTA5 29074,48750,200,29074
ZCTA5 29075,68125,2746,29075
ZCTA5 29078,66657,16370,29078
ZCTA5 29079,-666666666,26,29079
ZCTA5 29080,38542,2784,29080
ZCTA5 29081,36061,1202,29081
ZCTA5 29082,46875,377,29082
ZCTA5 29101,62417,2724,29101
ZCTA5 29102,45000,16133,29102
ZCTA5 29104,54583,1559,29104
ZCTA5 29105,92031,1640,29105
ZCTA5 29107,41875,2695,29107
ZCTA5 29108,52529,19871,29108
ZCTA5 29111,78656,1551,29111
ZCTA5 29112,44214,3718,29112
ZCTA5 29113,50455,2186,29113
ZCTA5 29114,49000,1815,29114
ZCTA5 29115,34174,27179,29115
ZCTA5 29117,-666666666,422,29117
ZCTA5 29118,57704,15676,29118
ZCTA5 29122,135341,71,29122
ZCTA5 29123,56437,8024,29123
ZCTA5 29125,57813,3081,29125
ZCTA5 29126,72179,2638,29126
ZCTA5 29127,64533,9215,29127
ZCTA5 29128,38945,4309,29128
ZCTA5 29129,62022,5329,29129
ZCTA5 29130,72614,6427,29130
ZCTA5 29133,43281,1198,29133
